COUNTRY,Country,Year,Field,Female,Male,Total,Ratio,Difference,STEM_Status
SVN,Slovenia,2015,Health and welfare,13.059,5.491,10.107,0.4204762998698216,-7.568,STEM
SVN,Slovenia,2015,Information and Communication Technologies (ICTs),0.959,7.403,3.473,7.7194994786235664,6.444,STEM
SVN,Slovenia,2015,"Natural sciences, mathematics and statistics",6.177,5.793,6.028,0.9378338999514328,-0.38399999999999945,STEM
SVN,Slovenia,2015,Services,6.063,9.715,7.488,1.6023420748804222,3.652,Non-STEM
SVN,Slovenia,2015,"Social sciences, journalism and information",13.754,9.247,11.996,0.6723135087974408,-4.507,Non-STEM
SVN,Slovenia,2016,"Agriculture, forestry, fisheries and veterinary",2.683,2.962,2.797,1.1039880730525533,0.27900000000000036,STEM
SVN,Slovenia,2016,Arts and humanities,12.455,7.741,10.543,0.6215174628663187,-4.714,Non-STEM
SVN,Slovenia,2016,"Business, administration and law",25.519,19.917,23.247,0.7804772914299151,-5.601999999999997,Non-STEM
SVN,Slovenia,2016,Education,15.568,4.675,11.151,0.30029547790339156,-10.893,Non-STEM
SVN,Slovenia,2016,"Engineering, manufacturing and construction",6.784,31.871,16.957,4.6979658018867925,25.087,STEM
SVN,Slovenia,2016,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
SVN,Slovenia,2016,Health and welfare,11.152,4.269,8.361,0.3828012912482066,-6.882999999999999,STEM
SVN,Slovenia,2016,Information and Communication Technologies (ICTs),0.907,7.239,3.475,7.981256890848952,6.332,STEM
SVN,Slovenia,2016,"Natural sciences, mathematics and statistics",4.851,4.213,4.592,0.8684807256235828,-0.6379999999999999,STEM
SVN,Slovenia,2016,Services,6.692,8.513,7.43,1.272115959354453,1.8209999999999997,Non-STEM
SVN,Slovenia,2016,"Social sciences, journalism and information",13.389,8.601,11.448,0.6423930091866459,-4.7879999999999985,Non-STEM
SVN,Slovenia,2017,"Agriculture, forestry, fisheries and veterinary",2.359,2.639,2.467,1.118694362017804,0.2799999999999998,STEM
SVN,Slovenia,2017,Arts and humanities,10.034,7.476,9.044,0.7450667729718955,-2.5580000000000007,Non-STEM
SVN,Slovenia,2017,"Business, administration and law",21.812,18.015,20.343,0.8259215110948102,-3.7970000000000006,Non-STEM
SVN,Slovenia,2017,Education,16.44,2.929,11.213,0.17816301703163015,-13.511000000000001,Non-STEM
SVN,Slovenia,2017,"Engineering, manufacturing and construction",7.219,31.357,16.557,4.3436764094749964,24.137999999999998,STEM
SVN,Slovenia,2017,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
SVN,Slovenia,2017,Health and welfare,15.836,7.209,12.498,0.45522859307906033,-8.627,STEM
SVN,Slovenia,2017,Information and Communication Technologies (ICTs),0.842,8.144,3.667,9.672209026128266,7.3020000000000005,STEM
SVN,Slovenia,2017,"Natural sciences, mathematics and statistics",6.402,6.369,6.389,0.9948453608247422,-0.03300000000000036,STEM
SVN,Slovenia,2017,Services,7.105,7.916,7.419,1.1141449683321605,0.8109999999999999,Non-STEM
SVN,Slovenia,2017,"Social sciences, journalism and information",11.951,7.947,10.402,0.6649652748723955,-4.0040000000000004,Non-STEM
SVN,Slovenia,2018,"Agriculture, forestry, fisheries and veterinary",3.234,2.582,2.98,0.7983920841063697,-0.6520000000000001,STEM
SVN,Slovenia,2018,Arts and humanities,9.997,7.331,8.957,0.7333199959987997,-2.6659999999999995,Non-STEM
SVN,Slovenia,2018,"Business, administration and law",22.255,17.704,20.48,0.795506627724107,-4.550999999999998,Non-STEM
SVN,Slovenia,2018,Education,15.959,3.588,11.133,0.22482611692461935,-12.370999999999999,Non-STEM
SVN,Slovenia,2018,"Engineering, manufacturing and construction",7.893,31.643,17.158,4.00899531230204,23.75,STEM
SVN,Slovenia,2018,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
SVN,Slovenia,2018,Health and welfare,15.453,6.885,12.11,0.44554455445544555,-8.568,STEM
SVN,Slovenia,2018,Information and Communication Technologies (ICTs),0.944,7.523,3.51,7.969279661016949,6.579,STEM
SVN,Slovenia,2018,"Natural sciences, mathematics and statistics",6.507,6.647,6.562,1.0215152912248349,0.14000000000000057,STEM
SVN,Slovenia,2018,Services,6.989,9.159,7.836,1.310487909572185,2.170000000000001,Non-STEM
SVN,Slovenia,2018,"Social sciences, journalism and information",10.769,6.939,9.275,0.6443495217754666,-3.83,Non-STEM
SVN,Slovenia,2019,"Agriculture, forestry, fisheries and veterinary",3.085,3.556,3.273,1.1526742301458672,0.4710000000000001,STEM
SVN,Slovenia,2019,Arts and humanities,10.201,6.895,8.879,0.6759141260660719,-3.306000000000001,Non-STEM
SVN,Slovenia,2019,"Business, administration and law",20.164,15.313,18.224,0.7594227335846062,-4.851000000000001,Non-STEM
SVN,Slovenia,2019,Education,16.329,2.966,10.984,0.18164002694592443,-13.363,Non-STEM
SVN,Slovenia,2019,"Engineering, manufacturing and construction",7.561,32.49,17.531,4.297050654675308,24.929000000000002,STEM
SVN,Slovenia,2019,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
SVN,Slovenia,2019,Health and welfare,16.178,6.989,12.503,0.4320064284831252,-9.189,STEM
SVN,Slovenia,2019,Information and Communication Technologies (ICTs),0.989,8.65,4.053,8.746208291203237,7.6610000000000005,STEM
SVN,Slovenia,2019,"Natural sciences, mathematics and statistics",6.682,5.94,6.385,0.8889554025740797,-0.742,STEM
SVN,Slovenia,2019,Services,7.722,10.716,8.919,1.3877233877233877,2.993999999999999,Non-STEM
SVN,Slovenia,2019,"Social sciences, journalism and information",11.091,6.484,9.248,0.5846181588675503,-4.606999999999999,Non-STEM
SWE,Sweden,2013,"Agriculture, forestry, fisheries and veterinary",0.987,0.915,0.959,0.9270516717325229,-0.07199999999999995,STEM
SWE,Sweden,2013,Arts and humanities,5.864,6.348,6.05,1.082537517053206,0.484,Non-STEM
SWE,Sweden,2013,"Business, administration and law",16.212,16.433,16.297,1.013631877621515,0.22100000000000009,Non-STEM
SWE,Sweden,2013,Education,17.513,6.208,13.182,0.35447952949237704,-11.305000000000001,Non-STEM
SWE,Sweden,2013,"Engineering, manufacturing and construction",8.746,33.443,18.208,3.823805168076835,24.696999999999996,STEM
SWE,Sweden,2013,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
SWE,Sweden,2013,Health and welfare,30.052,11.057,22.775,0.36792892319978704,-18.994999999999997,STEM
SWE,Sweden,2013,Information and Communication Technologies (ICTs),1.419,6.624,3.413,4.668076109936575,5.205,STEM
SWE,Sweden,2013,"Natural sciences, mathematics and statistics",3.443,5.638,4.284,1.6375254138832414,2.195,STEM
SWE,Sweden,2013,Services,2.61,2.439,2.545,0.9344827586206897,-0.17099999999999982,Non-STEM
SWE,Sweden,2013,"Social sciences, journalism and information",13.154,10.896,12.289,0.8283411889919416,-2.257999999999999,Non-STEM
SWE,Sweden,2014,"Agriculture, forestry, fisheries and veterinary",0.908,0.746,0.847,0.8215859030837004,-0.16200000000000003,STEM
SWE,Sweden,2014,Arts and humanities,5.952,5.902,5.933,0.9915994623655914,-0.04999999999999982,Non-STEM
SWE,Sweden,2014,"Business, administration and law",16.412,16.77,16.547,1.0218133073360955,0.35800000000000054,Non-STEM
SWE,Sweden,2014,Education,17.919,6.921,13.776,0.38623807132094423,-10.998000000000001,Non-STEM
SWE,Sweden,2014,"Engineering, manufacturing and construction",8.879,32.969,17.953,3.713143372001352,24.090000000000003,STEM
SWE,Sweden,2014,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
SWE,Sweden,2014,Health and welfare,29.725,11.132,22.721,0.3744995794785534,-18.593000000000004,STEM
SWE,Sweden,2014,Information and Communication Technologies (ICTs),1.522,7.11,3.627,4.671484888304862,5.588,STEM
SWE,Sweden,2014,"Natural sciences, mathematics and statistics",3.481,5.283,4.16,1.5176673369721345,1.8020000000000005,STEM
SWE,Sweden,2014,Services,2.272,1.723,2.065,0.7583626760563381,-0.5489999999999997,Non-STEM
SWE,Sweden,2014,"Social sciences, journalism and information",12.931,11.444,12.371,0.8850050266800713,-1.4869999999999983,Non-STEM
SWE,Sweden,2015,"Agriculture, forestry, fisheries and veterinary",0.908,0.821,0.875,0.9041850220264316,-0.08700000000000008,STEM
SWE,Sweden,2015,Arts and humanities,6.295,5.995,6.181,0.9523431294678316,-0.2999999999999998,Non-STEM
SWE,Sweden,2015,"Business, administration and law",17.901,17.915,17.906,1.0007820792134516,0.013999999999999346,Non-STEM
SWE,Sweden,2015,Education,15.567,6.421,12.076,0.41247510759940903,-9.146,Non-STEM
SWE,Sweden,2015,"Engineering, manufacturing and construction",8.906,33.122,18.149,3.7190657983381987,24.216,STEM
SWE,Sweden,2015,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
SWE,Sweden,2015,Health and welfare,28.718,10.713,21.846,0.373041298140539,-18.005000000000003,STEM
SWE,Sweden,2015,Information and Communication Technologies (ICTs),1.589,6.669,3.528,4.196979232221523,5.08,STEM
SWE,Sweden,2015,"Natural sciences, mathematics and statistics",3.728,5.325,4.337,1.4283798283261802,1.597,STEM
SWE,Sweden,2015,Services,2.408,2.312,2.371,0.9601328903654485,-0.09600000000000009,Non-STEM
SWE,Sweden,2015,"Social sciences, journalism and information",13.98,10.707,12.731,0.7658798283261803,-3.2729999999999997,Non-STEM
SWE,Sweden,2016,"Agriculture, forestry, fisheries and veterinary",0.793,0.755,0.779,0.9520807061790668,-0.038000000000000034,STEM
SWE,Sweden,2016,Arts and humanities,6.002,6.078,6.03,1.0126624458513829,0.07600000000000051,Non-STEM
SWE,Sweden,2016,"Business, administration and law",17.217,16.96,17.12,0.9850728930708023,-0.2569999999999979,Non-STEM
SWE,Sweden,2016,Education,15.87,6.166,12.216,0.38853182104599876,-9.703999999999999,Non-STEM
SWE,Sweden,2016,"Engineering, manufacturing and construction",9.332,33.198,18.319,3.557436776682383,23.866,STEM
SWE,Sweden,2016,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
SWE,Sweden,2016,Health and welfare,28.953,10.964,22.179,0.37868269263979554,-17.988999999999997,STEM
SWE,Sweden,2016,Information and Communication Technologies (ICTs),1.688,7.122,3.734,4.219194312796208,5.434,STEM
SWE,Sweden,2016,"Natural sciences, mathematics and statistics",3.994,5.502,4.562,1.3775663495242862,1.5079999999999996,STEM
SWE,Sweden,2016,Services,2.162,1.94,2.078,0.8973172987974098,-0.22199999999999998,Non-STEM
SWE,Sweden,2016,"Social sciences, journalism and information",13.989,11.315,12.982,0.8088498105654442,-2.6740000000000013,Non-STEM
SWE,Sweden,2017,"Agriculture, forestry, fisheries and veterinary",0.962,0.818,0.908,0.8503118503118503,-0.14400000000000002,STEM
SWE,Sweden,2017,Arts and humanities,6.042,5.899,5.988,0.976332340284674,-0.1429999999999998,Non-STEM
SWE,Sweden,2017,"Business, administration and law",16.738,15.276,16.186,0.9126538415581312,-1.4619999999999997,Non-STEM
SWE,Sweden,2017,Education,15.66,6.569,12.227,0.4194763729246488,-9.091000000000001,Non-STEM
SWE,Sweden,2017,"Engineering, manufacturing and construction",9.904,33.477,18.807,3.38014943457189,23.572999999999997,STEM
SWE,Sweden,2017,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
SWE,Sweden,2017,Health and welfare,29.934,11.723,23.056,0.3916282488140576,-18.211,STEM
SWE,Sweden,2017,Information and Communication Technologies (ICTs),2.08,7.906,4.28,3.800961538461538,5.826,STEM
SWE,Sweden,2017,"Natural sciences, mathematics and statistics",3.702,5.625,4.429,1.519448946515397,1.923,STEM
SWE,Sweden,2017,Services,2.303,2.137,2.24,0.9279201042118975,-0.16599999999999993,Non-STEM
SWE,Sweden,2017,"Social sciences, journalism and information",12.675,10.569,11.88,0.8338461538461539,-2.106,Non-STEM
SWE,Sweden,2018,"Agriculture, forestry, fisheries and veterinary",0.923,0.643,0.818,0.6966413867822319,-0.28,STEM
SWE,Sweden,2018,Arts and humanities,5.52,5.796,5.623,1.05,0.2760000000000007,Non-STEM
SWE,Sweden,2018,"Business, administration and law",16.829,15.727,16.417,0.9345177966605265,-1.1020000000000003,Non-STEM
SWE,Sweden,2018,Education,16.622,6.912,12.989,0.4158344362892552,-9.71,Non-STEM
SWE,Sweden,2018,"Engineering, manufacturing and construction",9.539,32.892,18.278,3.448160184505714,23.353,STEM
SWE,Sweden,2018,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
SWE,Sweden,2018,Health and welfare,29.912,12.086,23.242,0.4040518855308906,-17.826,STEM
SWE,Sweden,2018,Information and Communication Technologies (ICTs),2.11,7.89,4.273,3.7393364928909953,5.779999999999999,STEM
SWE,Sweden,2018,"Natural sciences, mathematics and statistics",3.516,5.1,4.109,1.4505119453924913,1.5839999999999996,STEM
SWE,Sweden,2018,Services,2.348,2.606,2.445,1.1098807495741057,0.258,Non-STEM
SWE,Sweden,2018,"Social sciences, journalism and information",12.68,10.348,11.807,0.8160883280757099,-2.331999999999999,Non-STEM
SWE,Sweden,2019,"Agriculture, forestry, fisheries and veterinary",0.847,0.702,0.792,0.8288075560802833,-0.14500000000000002,STEM
SWE,Sweden,2019,Arts and humanities,6.309,6.287,6.301,0.9965129180535742,-0.02200000000000024,Non-STEM
SWE,Sweden,2019,"Business, administration and law",16.647,15.309,16.14,0.9196251576860696,-1.3379999999999992,Non-STEM
SWE,Sweden,2019,Education,16.796,6.705,12.979,0.39920219099785664,-10.091,Non-STEM
SWE,Sweden,2019,"Engineering, manufacturing and construction",10.169,33.393,18.953,3.2838037171796635,23.224,STEM
SWE,Sweden,2019,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
SWE,Sweden,2019,Health and welfare,28.538,11.523,22.102,0.4037774195809096,-17.015,STEM
SWE,Sweden,2019,Information and Communication Technologies (ICTs),2.247,7.694,4.307,3.424121050289275,5.447,STEM
SWE,Sweden,2019,"Natural sciences, mathematics and statistics",3.39,5.226,4.084,1.5415929203539822,1.8359999999999999,STEM
SWE,Sweden,2019,Services,2.213,2.42,2.291,1.0935381834613647,0.20699999999999985,Non-STEM
SWE,Sweden,2019,"Social sciences, journalism and information",12.845,10.743,12.05,0.8363565589723627,-2.1020000000000003,Non-STEM
TUR,Turkey,2005,"Agriculture, forestry, fisheries and veterinary",3.651,3.464,3.546,0.948781155847713,-0.18699999999999983,STEM
TUR,Turkey,2005,Arts and humanities,6.996,5.958,6.412,0.8516295025728988,-1.0380000000000003,Non-STEM
TUR,Turkey,2005,"Business, administration and law",23.98,21.59,22.636,0.9003336113427857,-2.3900000000000006,Non-STEM
TUR,Turkey,2005,Education,21.785,13.873,17.335,0.6368143217810419,-7.912000000000001,Non-STEM
TUR,Turkey,2005,"Engineering, manufacturing and construction",7.318,21.041,15.037,2.8752391363760594,13.723,STEM
TUR,Turkey,2005,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
TUR,Turkey,2005,Health and welfare,10.615,4.389,7.113,0.4134715025906736,-6.226,STEM
TUR,Turkey,2005,Information and Communication Technologies (ICTs),2.216,2.741,2.511,1.236913357400722,0.5249999999999999,STEM
TUR,Turkey,2005,"Natural sciences, mathematics and statistics",5.394,4.432,4.853,0.8216536892843901,-0.9619999999999997,STEM
TUR,Turkey,2005,Services,2.906,7.706,5.606,2.6517549896765313,4.800000000000001,Non-STEM
TUR,Turkey,2005,"Social sciences, journalism and information",15.139,14.806,14.952,0.9780038311645419,-0.3330000000000002,Non-STEM
TUR,Turkey,2010,"Agriculture, forestry, fisheries and veterinary",5.058,3.968,4.469,0.7844998022933967,-1.0899999999999999,STEM
TUR,Turkey,2010,Arts and humanities,8.984,7.454,8.158,0.8296972395369545,-1.5300000000000002,Non-STEM
TUR,Turkey,2010,"Business, administration and law",31.332,29.244,30.204,0.9333588663347376,-2.088000000000001,Non-STEM
TUR,Turkey,2010,Education,14.68,9.433,11.847,0.642574931880109,-5.247,Non-STEM
TUR,Turkey,2010,"Engineering, manufacturing and construction",7.663,18.752,13.65,2.4470833877071643,11.088999999999999,STEM
TUR,Turkey,2010,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
TUR,Turkey,2010,Health and welfare,8.179,3.973,5.908,0.48575620491502625,-4.206,STEM
TUR,Turkey,2010,Information and Communication Technologies (ICTs),2.148,3.691,2.981,1.7183426443202978,1.5429999999999997,STEM
TUR,Turkey,2010,"Natural sciences, mathematics and statistics",4.278,3.755,3.996,0.8777466105656849,-0.5229999999999997,STEM
TUR,Turkey,2010,Services,2.233,5.928,4.228,2.6547245857590682,3.695,Non-STEM
TUR,Turkey,2010,"Social sciences, journalism and information",15.445,13.802,14.558,0.8936225315636128,-1.6430000000000007,Non-STEM
TUR,Turkey,2011,"Agriculture, forestry, fisheries and veterinary",4.005,3.788,3.887,0.9458177278401997,-0.21700000000000008,STEM
TUR,Turkey,2011,Arts and humanities,9.257,5.946,7.46,0.6423247272334449,-3.311,Non-STEM
TUR,Turkey,2011,"Business, administration and law",40.853,38.487,39.569,0.9420850365946197,-2.3659999999999997,Non-STEM
TUR,Turkey,2011,Education,13.167,7.417,10.046,0.5633021948811422,-5.75,Non-STEM
TUR,Turkey,2011,"Engineering, manufacturing and construction",7.632,19.211,13.916,2.517164570230608,11.578999999999999,STEM
TUR,Turkey,2011,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
TUR,Turkey,2011,Health and welfare,7.25,4.015,5.494,0.5537931034482758,-3.2350000000000003,STEM
TUR,Turkey,2011,Information and Communication Technologies (ICTs),2.389,4.082,3.308,1.7086647132691504,1.693,STEM
TUR,Turkey,2011,"Natural sciences, mathematics and statistics",6.366,4.552,5.381,0.7150486961985548,-1.814,STEM
TUR,Turkey,2011,Services,2.609,6.523,4.733,2.5001916443081638,3.9139999999999997,Non-STEM
TUR,Turkey,2011,"Social sciences, journalism and information",6.472,5.98,6.205,0.9239802224969098,-0.492,Non-STEM
TUR,Turkey,2012,"Agriculture, forestry, fisheries and veterinary",3.055,3.33,3.2,1.0900163666121112,0.2749999999999999,STEM
TUR,Turkey,2012,Arts and humanities,10.158,7.016,8.497,0.6906871431384131,-3.1419999999999995,Non-STEM
TUR,Turkey,2012,"Business, administration and law",41.251,39.443,40.296,0.9561707594967395,-1.8079999999999998,Non-STEM
TUR,Turkey,2012,Education,12.997,7.557,10.122,0.5814418712010464,-5.4399999999999995,Non-STEM
TUR,Turkey,2012,"Engineering, manufacturing and construction",6.824,17.845,12.65,2.6150351699882766,11.020999999999999,STEM
TUR,Turkey,2012,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
TUR,Turkey,2012,Health and welfare,7.692,3.965,5.722,0.515470618824753,-3.7270000000000003,STEM
TUR,Turkey,2012,Information and Communication Technologies (ICTs),2.301,4.085,3.244,1.775315080399826,1.7839999999999998,STEM
TUR,Turkey,2012,"Natural sciences, mathematics and statistics",6.476,4.336,5.345,0.6695491043854231,-2.1399999999999997,STEM
TUR,Turkey,2012,Services,2.461,6.339,4.511,2.575782202356766,3.8780000000000006,Non-STEM
TUR,Turkey,2012,"Social sciences, journalism and information",6.783,6.084,6.413,0.8969482529854046,-0.6990000000000007,Non-STEM
TUR,Turkey,2013,"Agriculture, forestry, fisheries and veterinary",3.055,3.33,3.2,1.0900163666121112,0.2749999999999999,STEM
TUR,Turkey,2013,Arts and humanities,10.158,7.016,8.497,0.6906871431384131,-3.1419999999999995,Non-STEM
TUR,Turkey,2013,"Business, administration and law",41.251,39.443,40.296,0.9561707594967395,-1.8079999999999998,Non-STEM
TUR,Turkey,2013,Education,12.997,7.557,10.122,0.5814418712010464,-5.4399999999999995,Non-STEM
TUR,Turkey,2013,"Engineering, manufacturing and construction",6.824,17.845,12.65,2.6150351699882766,11.020999999999999,STEM
TUR,Turkey,2013,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
TUR,Turkey,2013,Health and welfare,7.692,3.965,5.722,0.515470618824753,-3.7270000000000003,STEM
TUR,Turkey,2013,Information and Communication Technologies (ICTs),2.301,4.085,3.244,1.775315080399826,1.7839999999999998,STEM
TUR,Turkey,2013,"Natural sciences, mathematics and statistics",6.476,4.336,5.345,0.6695491043854231,-2.1399999999999997,STEM
TUR,Turkey,2013,Services,2.461,6.339,4.511,2.575782202356766,3.8780000000000006,Non-STEM
TUR,Turkey,2013,"Social sciences, journalism and information",6.783,6.084,6.413,0.8969482529854046,-0.6990000000000007,Non-STEM
TUR,Turkey,2014,"Agriculture, forestry, fisheries and veterinary",2.288,2.869,2.583,1.2539335664335667,0.5810000000000004,STEM
TUR,Turkey,2014,Arts and humanities,13.769,8.075,10.879,0.5864623429442951,-5.694000000000001,Non-STEM
TUR,Turkey,2014,"Business, administration and law",36.555,39.981,38.294,1.0937217890849404,3.426000000000002,Non-STEM
TUR,Turkey,2014,Education,13.524,7.371,10.4,0.5450310559006212,-6.152999999999999,Non-STEM
TUR,Turkey,2014,"Engineering, manufacturing and construction",7.429,19.399,13.505,2.6112531969309463,11.97,STEM
TUR,Turkey,2014,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
TUR,Turkey,2014,Health and welfare,8.875,4.246,6.525,0.47842253521126765,-4.629,STEM
TUR,Turkey,2014,Information and Communication Technologies (ICTs),1.592,2.937,2.275,1.8448492462311556,1.3449999999999998,STEM
TUR,Turkey,2014,"Natural sciences, mathematics and statistics",5.196,3.657,4.414,0.7038106235565821,-1.5389999999999997,STEM
TUR,Turkey,2014,Services,2.93,4.754,3.856,1.6225255972696244,1.8239999999999994,Non-STEM
TUR,Turkey,2014,"Social sciences, journalism and information",7.841,6.712,7.268,0.8560132636143348,-1.1290000000000004,Non-STEM
TUR,Turkey,2015,"Agriculture, forestry, fisheries and veterinary",2.007,2.608,2.313,1.299451918285999,0.601,STEM
TUR,Turkey,2015,Arts and humanities,14.285,7.736,10.954,0.5415470773538676,-6.549,Non-STEM
TUR,Turkey,2015,"Business, administration and law",35.001,41.443,38.277,1.184051884231879,6.442,Non-STEM
TUR,Turkey,2015,Education,14.168,6.517,10.277,0.45998023715415026,-7.650999999999999,Non-STEM
TUR,Turkey,2015,"Engineering, manufacturing and construction",7.46,18.901,13.279,2.533646112600536,11.440999999999999,STEM
TUR,Turkey,2015,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
TUR,Turkey,2015,Health and welfare,10.25,5.191,7.677,0.5064390243902439,-5.059,STEM
TUR,Turkey,2015,Information and Communication Technologies (ICTs),1.251,2.501,1.887,1.9992006394884094,1.25,STEM
TUR,Turkey,2015,"Natural sciences, mathematics and statistics",4.296,2.999,3.637,0.6980912476722533,-1.2970000000000002,STEM
TUR,Turkey,2015,Services,3.247,5.113,4.196,1.5746843239913768,1.8660000000000005,Non-STEM
TUR,Turkey,2015,"Social sciences, journalism and information",8.034,6.991,7.504,0.8701767488175254,-1.043000000000001,Non-STEM
TUR,Turkey,2016,"Agriculture, forestry, fisheries and veterinary",1.975,2.753,2.36,1.3939240506329114,0.778,STEM
TUR,Turkey,2016,Arts and humanities,13.96,8.244,11.128,0.5905444126074498,-5.716000000000001,Non-STEM
TUR,Turkey,2016,"Business, administration and law",32.211,36.948,34.558,1.1470615628201546,4.737000000000002,Non-STEM
TUR,Turkey,2016,Education,13.699,5.436,9.604,0.3968172859332798,-8.263,Non-STEM
TUR,Turkey,2016,"Engineering, manufacturing and construction",7.959,20.597,14.222,2.5878879256187965,12.638000000000002,STEM
TUR,Turkey,2016,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
TUR,Turkey,2016,Health and welfare,13.142,6.97,10.084,0.530360675696241,-6.172,STEM
TUR,Turkey,2016,Information and Communication Technologies (ICTs),1.073,2.304,1.683,2.147250698974837,1.2309999999999999,STEM
TUR,Turkey,2016,"Natural sciences, mathematics and statistics",3.324,2.618,2.974,0.7876052948255114,-0.706,STEM
TUR,Turkey,2016,Services,3.735,6.683,5.196,1.7892904953145916,2.948,Non-STEM
TUR,Turkey,2016,"Social sciences, journalism and information",8.922,7.446,8.191,0.8345662407531943,-1.4760000000000009,Non-STEM
TUR,Turkey,2017,"Agriculture, forestry, fisheries and veterinary",1.684,2.678,2.165,1.5902612826603326,0.994,STEM
TUR,Turkey,2017,Arts and humanities,13.21,7.96,10.668,0.6025738077214231,-5.250000000000001,Non-STEM
TUR,Turkey,2017,"Business, administration and law",29.516,33.399,31.396,1.1315557663640061,3.8830000000000027,Non-STEM
TUR,Turkey,2017,Education,13.463,5.369,9.544,0.39879670207234647,-8.094,Non-STEM
TUR,Turkey,2017,"Engineering, manufacturing and construction",8.702,22.19,15.233,2.5499885083888763,13.488000000000001,STEM
TUR,Turkey,2017,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
TUR,Turkey,2017,Health and welfare,15.798,8.656,12.34,0.547917457906064,-7.1419999999999995,STEM
TUR,Turkey,2017,Information and Communication Technologies (ICTs),1.055,2.441,1.726,2.313744075829384,1.386,STEM
TUR,Turkey,2017,"Natural sciences, mathematics and statistics",2.958,2.393,2.684,0.8089925625422582,-0.5650000000000004,STEM
TUR,Turkey,2017,Services,4.758,7.492,6.081,1.5746111811685581,2.734,Non-STEM
TUR,Turkey,2017,"Social sciences, journalism and information",8.858,7.421,8.162,0.8377737638293068,-1.4370000000000003,Non-STEM
TUR,Turkey,2018,"Agriculture, forestry, fisheries and veterinary",1.841,2.762,2.283,1.5002715915263445,0.921,STEM
TUR,Turkey,2018,Arts and humanities,13.681,8.243,11.074,0.602514436079234,-5.437999999999999,Non-STEM
TUR,Turkey,2018,"Business, administration and law",28.572,33.231,30.806,1.163061738765225,4.6590000000000025,Non-STEM
TUR,Turkey,2018,Education,13.391,4.82,9.281,0.3599432454633709,-8.571,Non-STEM
TUR,Turkey,2018,"Engineering, manufacturing and construction",8.802,22.406,15.326,2.545557827766417,13.604,STEM
TUR,Turkey,2018,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
TUR,Turkey,2018,Health and welfare,16.699,8.631,12.831,0.5168572968441224,-8.068000000000001,STEM
TUR,Turkey,2018,Information and Communication Technologies (ICTs),0.9,2.498,1.667,2.7755555555555556,1.5980000000000003,STEM
TUR,Turkey,2018,"Natural sciences, mathematics and statistics",2.656,2.226,2.45,0.8381024096385542,-0.43000000000000016,STEM
TUR,Turkey,2018,Services,5.024,8.01,6.456,1.5943471337579618,2.9859999999999998,Non-STEM
TUR,Turkey,2018,"Social sciences, journalism and information",8.434,7.171,7.828,0.8502489921745318,-1.262999999999999,Non-STEM
TUR,Turkey,2019,"Agriculture, forestry, fisheries and veterinary",1.688,2.761,2.19,1.6356635071090049,1.0730000000000002,STEM
TUR,Turkey,2019,Arts and humanities,14.036,9.269,11.806,0.6603733257338273,-4.7669999999999995,Non-STEM
TUR,Turkey,2019,"Business, administration and law",27.239,32.822,29.851,1.20496347149308,5.583000000000002,Non-STEM
TUR,Turkey,2019,Education,8.608,5.078,6.957,0.5899163568773235,-3.5300000000000002,Non-STEM
TUR,Turkey,2019,"Engineering, manufacturing and construction",8.163,20.812,14.08,2.549552860467965,12.649000000000001,STEM
TUR,Turkey,2019,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
TUR,Turkey,2019,Health and welfare,22.253,8.766,15.944,0.39392441468566036,-13.487,STEM
TUR,Turkey,2019,Information and Communication Technologies (ICTs),0.863,2.46,1.61,2.850521436848204,1.597,STEM
TUR,Turkey,2019,"Natural sciences, mathematics and statistics",2.871,2.451,2.675,0.8537095088819227,-0.41999999999999993,STEM
TUR,Turkey,2019,Services,5.304,7.946,6.54,1.4981146304675714,2.6419999999999995,Non-STEM
